s_m,x1_m,y1_m,speed1_kmh,time1_s,speed2_kmh,time2_s,delta_time_s
254.9959147972332,-139.32711482831684,215.742606670565,161.88525350058347,5.223517410235658,221.9272254622961,3.403365733156172,-1.8201516770794859
259.99672241799425,-142.09451767438418,219.90788677488453,160.50982667156302,5.334681436929983,217.03989752264332,3.485390382067831,-1.8492910548621517
264.9977123769439,-144.86158380004318,224.07360947637892,159.0654673719261,5.446799147062055,212.0397601349131,3.569308326352081,-1.8774908207099745
269.9988950527997,-147.6282088369217,228.23985647608944,157.5486925463998,5.559936108563502,206.91862351654788,3.655257016175399,-1.9046790923881027
275.00027940905943,-150.39428692842293,232.40670870178167,155.95564205393467,5.674163544823541,201.6672589762159,3.7433913378428896,-1.9307722069806514
280.0018763175087,-153.15971234850423,236.57424920915253,154.28202274167725,5.789559158482394,196.2752003135083,3.8338869469325236,-1.9556722115498704
285.0036943907565,-155.92437720828426,240.7425596883474,152.52304445725215,5.906208002017824,190.7305034362228,3.926944302668965,-1.9792636993488584
290.0057469144759,-158.6881777165647,244.91172461678045,150.6733365220658,6.02420372403646,185.01942753229844,4.022794018855703,-2.001409705180757
295.0080410743483,-161.451004584244,249.0818246828607,148.72685933364463,6.143649644402793,179.1260468616642,4.12170337922203,-2.0219462651807634
300.0108125061975,-164.21286551292485,253.2531369715719,146.6767787465503,6.264660600667084,173.03143233946884,4.223990073016204,-2.04067052765088
305.0153683377052,-166.9739912753597,257.42707559051394,144.5153635243215,6.387363689833756,166.71179289808586,4.330053388764266,-2.0573103010694904
310.0229556810947,-169.73292498612523,261.6060965023157,142.2339894990283,6.511895900507718,160.13876438152255,4.4403693657182775,-2.0715265347894407
315.03372060716646,-172.48710001533382,265.7920593608269,139.82279615785995,6.638410946107793,153.2795041954217,4.555489205333259,-2.082921740774534
320.0474999703325,-175.23372778411593,269.98658190841974,137.27034270155295,6.767084634839456,146.0938874529821,4.676086328708252,-2.090998306131204
325.0640706077879,-177.96999958648334,274.1911981315902,134.56323747489432,6.898119559265391,138.53140496471366,4.803008438020373,-2.0951111212450177
330.0785876637674,-180.69099480767423,278.4032720045138,131.6856270298758,7.031751653812647,130.53463944347791,4.937219174931724,-2.0945324788809234
335.07963307370574,-183.3946777813624,282.6104745869971,128.6175664672115,7.168279015968578,122.03890581042664,5.079804157380746,-2.0884748585878317
340.0603742449821,-186.0857053665236,286.8016740753475,125.33332499239462,7.308085115691915,112.94538034126046,5.23242195655192,-2.075663159139995
345.0211989402053,-188.77299387053492,290.9715975941839,121.8009729134204,7.451630043864501,103.09602094595989,5.39772501302365,-2.053905030840851
349.9636328802022,-191.47101296667688,295.1126537647866,117.98011421526924,7.599475793802778,92.24737383084286,5.579799242903789,-2.019676550898989
354.9014943105738,-194.19762878745416,299.2294536957328,113.81829942111708,7.752325771327275,79.94543256012696,5.786264294179643,-1.9660614771476315
359.9537816011896,-196.85024947428832,303.5293618759963,109.2491529216858,7.911021198891492,79.87189058944593,6.01388566397767,-1.8971355349138213
365.27485417912544,-199.1503034873977,308.32764958271423,104.21743879803144,8.076113535044431,79.87189000721494,6.253717990628599,-1.8223955444158326
370.8759824725172,-200.7935121017878,313.6823207779071,98.62877204161336,8.248658122486313,79.87188949855616,6.506173039902209,-1.7424850825841043
376.65989604239996,-201.4025155815156,319.43408319872674,92.3117054493351,8.43060217250571,79.87188949855616,6.766866620363384,-1.6637355521423256
382.3862991713933,-200.5178331164828,325.0917355149979,85.27788341868273,8.621312306939089,79.87188949855616,7.0249680800108205,-1.5963442269282684
387.67189997240706,-198.42279677458896,329.9444047344915,77.83742749939393,8.825113639640271,79.87188919540651,7.263201619208976,-1.5619120204312953
392.72641588727646,-195.1273557614453,333.7769234444992,71.08664139179263,9.055581749700638,79.87188895343428,7.49101966013413,-1.5645620895665076
397.62452768583324,-191.51807552501697,337.0882064837589,65.07328334946911,9.317620783836658,79.87188874147887,7.711788227518945,-1.6058325563177123
401.997626443346,-188.14111712374785,339.866721320692,61.41307502115768,9.603231455677737,79.87188868544459,7.908893313884436,-1.6943381417933008
405.31846857799746,-186.16239455286455,342.5336764141935,63.06010129321317,9.885886994410876,81.0754160821482,8.05700476666744,-1.8288822277434367
409.2090671583533,-182.7011685206436,344.31037888431695,68.94325255843732,10.154036221962947,91.33930145981867,8.219006247484806,-1.935029974478141
414.5542131193997,-177.48048071015492,345.45711517933245,79.02957651411688,10.409672642198604,102.92622449078334,8.418006937985606,-1.9916657042129984
420.22959431974965,-171.85938101561058,346.2401796679149,88.08778849499924,10.634501458096842,114.50026115895731,8.606016024386552,-2.0284854337102907
425.7536024069745,-166.33621939817158,346.14347860600634,96.12759985662,10.837991276975655,125.4581975388305,8.771465560838864,-2.066525716136791
431.04573532726295,-161.1442925319213,345.11850725932896,103.24796134435545,11.025766336152255,136.98539603223062,8.916620499839732,-2.109145836312523
436.1929138272169,-156.21468831814823,343.63781525694,109.64031069666017,11.20121944504577,147.4906768524802,9.046935940819804,-2.1542835042259654
441.21119337534094,-151.54269378991674,341.8059864572714,115.4238521097321,11.36635461572079,156.23537373746433,9.16596175844294,-2.2003928572778495
446.1750533538468,-147.0377361618382,339.7214570966172,120.69795531615472,11.522781912694144,163.83596535456644,9.277679854705532,-2.2451020579886123
451.1348189435354,-142.55011664534024,337.60945667526187,125.55856611901817,11.672034373021976,170.63269895319786,9.38448843340727,-2.2875459396147058
456.09543894460677,-138.04461698516116,335.5338305993138,130.07798916135084,11.815278736139348,176.79641850207932,9.487321479483787,-2.3279572566555604
461.06023368752847,-133.52530016444078,333.4783592875955,134.31123861447088,11.953414101412529,182.4452866131325,9.586850306943695,-2.366563794468833
466.03222878270446,-128.9943396294462,331.4311338831088,138.30131597518138,12.087153168938034,187.66567035594366,9.683591201892485,-2.4035619670455493
471.0128961349679,-124.45240117911352,329.3871567826274,142.08217301956293,12.217066802798575,192.52166035070633,9.777928373876415,-2.43913842892216
476.0012037249098,-119.90156629950252,327.34433654815064,145.67851199545626,12.343573872749232,197.06109103231051,9.87012874648889,-2.4734451262603425
480.996264231443,-115.34383098182496,325.30039960246904,149.10947531517647,12.467000814995314,201.32230704958585,9.960412211000294,-2.50658860399502
485.9976922585819,-110.78092484174182,323.2524323499374,152.39110536090595,12.587623261969814,205.33690098346068,10.048969412561343,-2.5386538494084707
491.0051174504638,-106.21461387354138,321.19741137827174,155.53701537355806,12.705676819757256,209.1309848610003,10.135961060691736,-2.56971575906552
496.01817781864133,-101.64665255909055,319.13234390124506,158.5588738599837,12.821364862481312,212.72642912875546,10.22152407431005,-2.599840788171262
501.0365311793695,-97.07880172268652,317.05421753610403,161.46678005953112,12.934864632273277,216.1417751658612,10.305776443858065,-2.6290881884152117
506.05985989193135,-92.51282040729144,314.96002413961185,164.26955113493108,13.046331931137203,219.39290795276386,10.388820842704254,-2.6575110884329494
511.0878775878168,-87.9504572896089,312.8467790680341,166.97494961326535,13.155904875799031,222.49356558594832,10.47074745857836,-2.6851574172206707
516.1203416157268,-83.3934758228362,310.71145377578983,169.5898652258509,13.263706935058387,225.45573407940023,10.551636319594317,-2.7120706154640697
521.1567556909856,-78.84407584484268,308.55079957446634,172.120453042556,13.369849229598072,228.28978586583696,10.631554294455958,-2.7382949351421146
526.1954308885903,-74.30526950853101,306.36276740184786,174.57223711031662,13.474432229729375,231.00426029220708,10.710542112751222,-2.7638901169781533
531.2346784912147,-69.77905878594916,304.14749475602275,176.95014511666554,13.577546039251098,233.6067763951939,10.788634814513523,-2.788911224737575
536.2740762681856,-65.2661506049178,301.9049092606359,179.25860506165853,13.679272072428317,236.10477965350225,10.865881795339767,-2.8133902770885495
541.3135460249958,-60.76734798245859,299.6339996644698,181.50163001192476,13.77968457533067,238.50510989256577,10.942332602001509,-2.8373519733291612
546.3530783029955,-56.28555110388878,297.3295729851756,183.68286733460545,13.878851431769364,240.813955190951,11.018033225892665,-2.860818205876699
551.3927366297602,-51.8259700648998,294.9821716545085,185.80564800544252,13.976835023337395,243.03693974141933,11.093026688313858,-2.883808335023538
556.432101813261,-47.38182325944207,292.6063011563076,187.87302148203892,14.073692803505132,245.17896483277866,11.167345331477698,-2.9063474720274343
561.4709799532365,-42.94915186181231,290.2101131023024,189.88779143132524,14.16947792965595,247.2445924005052,11.241021821652508,-2.9284561080034415
566.5095635790556,-38.53317462120566,287.78390825422866,191.8525393734673,14.264239641483844,249.23814338535092,11.314091671884063,-2.950147969599781
571.5478358276235,-34.13457884312397,285.3269706417256,193.76965591674016,14.358023852110136,251.16349552361893,11.386584795320891,-2.9714390567892455
576.5855648688878,-29.745912675755815,282.85344619984204,195.64135379099255,14.450873320921664,253.02413550241567,11.458525808493915,-2.9923475124277488
581.6227731770803,-25.354181845687027,280.3864302176589,197.4696909827544,14.542828094667769,254.8233699443215,11.529940989307331,-3.012887105360438
586.6601135187191,-20.98256967408284,277.8836707928273,199.25658489543696,14.633925745872142,256.56446696147844,11.600863616878792,-3.0330621289933504
591.6976206933925,-16.634048229497566,275.3406726054765,201.0038264404492,14.72420162495255,258.25023931547906,11.671316475710519,-3.05288514924203
596.7352750938103,-12.30805923539605,272.75924255975355,202.7130916237489,14.813689062372704,259.8832804849802,11.7413201036068,-3.072368958765905
601.7730873071887,-8.004695620194713,270.1399652753435,204.3859524409893,14.902419565370824,261.46601302644547,11.810894113952557,-3.091525451418267
606.8110780665424,-3.723528610058408,267.4842243386831,206.0238873882148,14.990423016986526,263.0006981940259,11.88005702748017,-3.110365989506356
611.8492808161849,0.5366642173947054,264.79456933860934,207.62828944967995,15.077727818471606,264.489451386522,11.948826409395565,-3.1289014090760414
616.8877898564118,4.775493811258917,262.070804109624,209.20047108340984,15.164360957186036,265.93426858889916,12.01721961088503,-3.147141346301005
621.9267244456793,8.992222034619845,259.31216950438403,210.7416752589606,15.250348249787868,267.33702603905397,12.085253349591104,-3.165094900196763
626.9662042541764,13.185763838285608,256.5174308974373,212.2530775759999,15.335714346000463,268.69948357053755,12.152943450294357,-3.1827708957061063
632.0057602456056,17.354799852873583,253.6861302599532,213.7357928943049,15.420482863682803,270.0231420944432,12.220297063434908,-3.200185800247896
637.0441027450687,21.4983233855869,250.81975487006684,215.1908328870011,15.504675097887285,271.30921516201767,12.287309836084605,-3.21736526180268
642.0803970019075,25.61624983519933,247.9202822288698,216.6190768908669,15.58830904768752,272.5589752287624,12.353983047883236,-3.234325999804284
647.114538439182,29.70962889541669,244.9899532576009,218.021323106628,15.671400793635687,273.7738074641655,12.420327119800499,-3.2510736738351884
652.1464266977847,33.77956760329407,242.03098411933908,219.39829856921597,15.75396471088465,274.95502274289345,12.486351935370093,-3.267612775514557
657.1758071438246,37.83298657282751,239.05365942619005,220.7506698981232,15.83601372081852,276.10382742009386,12.552064814697731,-3.2839489061207896
662.2023547038427,41.89460519003546,236.0923363128716,222.07904659708032,15.91755932782544,277.2213513616421,12.61747168109984,-3.3000876467256006
667.2263680305405,45.93992314436214,233.11305576964665,223.3839887080347,15.998611795831527,278.3088024583259,12.682586089492862,-3.3160257063386656
672.2475633926648,49.96888057870161,230.11640683176623,224.6660108430977,16.07918022114013,279.36720229646755,12.747413560393674,-3.3317666607464567
677.2656242253116,53.99234645011025,227.1176309312105,225.92558710228707,16.159272638656482,280.3975176885599,12.811958808426779,-3.3473138302297034
682.2802654196671,58.00742713707904,224.1133417664899,227.1631572882633,16.2388961770621,281.4006773677867,12.876226596015405,-3.362669581046694
687.2902206777369,61.9961232381138,221.0818478935865,228.37913026254876,16.318057126711473,282.3773791348749,12.940208837455158,-3.377848289256315
692.2932376285264,65.96466386669849,218.0353968617857,229.5742669282488,16.396773627513692,283.32811531292236,13.003884766724834,-3.392888860788858
697.2896646281397,69.92240135862042,214.9857088929108,230.75012381918296,16.475091137690374,284.2538529022148,13.067266573234367,-3.407824564456007
702.2925323557464,73.88662021417211,211.9338808562715,231.9082474967707,16.553056282082192,285.1577728577088,13.130526149041627,-3.4225301330405653
707.326281257312,77.86663321598884,208.85197811455777,233.0489226188797,16.63067387583147,286.0447739081455,13.1939766317401,-3.43669724409137
712.4014809694376,81.8395533724804,205.6938841406389,234.17109809583008,16.70790249262124,286.91695820551035,13.257753205255426,-3.4501492873658144
717.5000655004801,85.75850133487306,202.43237971963237,235.274503680533,16.784726624548902,287.771503811175,13.321631194825455,-3.463095429723447
722.5945151677683,89.58854702529469,199.07318823628165,236.360207735857,16.86117770011743,288.604350572205,13.385270575071898,-3.4759071250455325
727.6736353225206,93.32916892813108,195.637317265708,237.4293226966805,16.937289785117468,289.4144293614078,13.448538132443568,-3.4887516526738995
732.739246808966,97.01833264583676,192.1659355817713,238.482442771132,17.013079268260057,290.202814542861,13.511463397930893,-3.5016158703291644
737.793612992498,100.672979881374,188.6744930287552,239.5197046753653,17.08854627881704,290.970584877925,13.574080840647726,-3.5144654381693154
742.8380395197081,104.27968847126856,185.14775343870852,240.5409874005332,17.16368135474199,291.71861402536985,13.6364125470529,-3.5272688076890883
747.8752970394646,107.84529503097188,181.58960600194544,241.5463866182644,17.238482793295386,292.44793871013513,13.698498235115675,-3.539984558179711
752.9078447550565,111.3752232131099,178.00266530844954,242.53640845355952,17.31296436466724,293.15948826472413,13.760373239171948,-3.5525911254952938
757.9361553219215,114.87301259677103,174.390273222256,243.51152231895696,17.38713888007651,293.8538644576679,13.822048062008781,-3.5650908180677288
762.960475215264,118.34253134692416,170.7562355184103,244.4721382511692,17.461017266427934,294.531611698299,13.883530207758366,-3.5774870586695684
767.9809694373881,121.78667823928922,167.10339902902362,245.41861546379604,17.53460881061612,295.1932409194666,13.944825990763047,-3.589782819853074
772.997728482774,125.2104683719618,163.4365840013906,246.3512683801448,17.607921320243165,295.8392328978506,14.005940641346342,-3.6019806788968225
778.0107865178175,128.6174730031732,159.7592112563976,247.2703749302416,17.680961386160735,296.4700426662317,14.066878545120675,-3.6140828410400605
783.0201265087733,132.01095498736126,156.07440906795102,248.17618486533752,17.753734662158404,297.0861018767656,14.12764332008805,-3.626091342070355
788.0256895212707,135.39434159987965,152.38545852581663,249.06892375689944,17.826245984944606,297.6878214481472,14.188237942321734,-3.6380080426228716
793.0273916614974,138.7710116332072,148.6955908065648,249.9487999815069,17.898499625323687,298.27559485483863,14.248664961769851,-3.649834663553836
798.0257469988096,142.14473825603974,145.00756630116516,250.81601067844855,17.97049951122595,298.84987012881476,14.308934016743738,-3.661565494482211
803.0226926762533,145.519227033476,141.32215023316417,251.6707569029168,18.04224985289722,299.4112348862508,14.369071694791408,-3.673178158105813
808.0198151562589,148.8954804462675,137.63811087767522,252.513258604254,18.113755796947174,299.9602064501702,14.429100090060494,-3.68465570688668
813.0173118597019,152.27330854685093,133.9550074819189,253.34373232800067,18.185022505639587,300.497127191703,14.48902441390729,-3.6959980917322977
818.0151835856684,155.65235832423232,130.2725158809516,254.16238691841448,18.256054969373952,301.02230657675545,14.548847417768075,-3.707207551605878
823.0134307711534,159.03227733650084,126.5903124105124,254.96942469903777,18.326858050287488,301.53604399584,14.608571761893636,-3.718286288393852
828.0120550093378,162.41272796625165,122.90808512062628,255.76504097188572,18.397436453279983,302.03862933864923,14.668200036959743,-3.7292364163202407
833.0110547503072,165.79332274189323,119.22548042108056,256.54942459762555,18.4677947442783,302.53034297212224,14.727734716243924,-3.7400600280343763
838.0104323016595,169.1737265578961,115.54218760870204,257.3227593154167,18.537937403468984,303.0114568177751,14.787178242265496,-3.7507591612034883
843.010188039028,172.5535817241176,111.8578781091195,258.08522259574687,18.60786876769786,303.48223413495634,14.846532960807632,-3.7613358068902265
848.0103186377941,175.9325304369215,108.17222869538551,258.83698624809136,18.677593051529744,303.9429297190763,14.905801103014722,-3.7717919485150215
853.0107155938081,179.31015620403355,104.48500563526903,259.5782179749068,18.74711441435947,304.3937811835737,14.964983588032133,-3.782130826327336
858.0111242144254,182.68610451656883,100.79623085707576,260.30907994489576,18.816436889089843,304.83500667818134,15.024079550224208,-3.792357338865635
863.0113947795774,186.060377689119,97.10611076665415,261.0297299003969,18.88556442908276,305.26682801905827,15.083089316032327,-3.8024751130504324
868.0115219683653,189.43307897598703,93.41474815460766,261.7403209735198,18.954500894847595,305.6894732066575,15.142014861139684,-3.812486033707911
873.0115120472251,192.80431422257163,89.72223225066328,262.44100202839803,19.02325006598896,306.10316444340447,15.200858238359304,-3.822391827629657
878.0113707034102,196.1742028251456,86.02866522296895,263.13191697789745,19.09181560262901,306.5081173122909,15.259621436013559,-3.8321941666154498
883.0111016388896,199.5428628312033,82.33415047935544,263.8132056674448,19.16020108379731,306.904540916434,15.318306363562447,-3.8418947202348637
888.0107106278341,202.9103918084189,78.63876976419928,264.4850040419876,19.228410011541136,307.2926384477445,15.376914901359822,-3.8514951101813146
893.0102033978735,206.27690954236516,74.94262497473264,265.1474441274778,19.29644580573568,307.6726072313571,15.435448877602472,-3.8609969281332077
898.0095830468252,209.64253315217067,71.24581897610723,265.800653602057,19.364311777123223,308.04463875119154,15.493910039986408,-3.870401737136815
903.0088561877293,213.00736221891424,67.548433779923,266.44475743289416,19.4320112081392,308.4089193194681,15.552300129403362,-3.8797110787358395
908.0080251835163,216.37151350221663,63.85057266956563,267.07987615255126,19.499547258743885,308.7656296932639,15.61062079080571,-3.888926467938175
913.0070952386637,219.73509938207016,60.15233100018802,267.7061274488314,19.56692304602233,309.1149457855652,15.668873657718235,-3.898049388304093
918.0060718874539,223.0982369391313,56.453807875015706,268.3236257562708,19.6341416192244,309.4570386500278,15.727060324341164,-3.9070812948832376
923.0049591948016,226.46102628407223,52.7550888895948,268.93248235463943,19.701205961398006,309.7920745303941,15.785182326111144,-3.9160236352868623
928.003760382353,229.82358489573545,49.056276526714726,269.5328049505343,19.768118962117697,310.1202150720341,15.843241148442317,-3.92487781367538
933.0024805951202,233.18602809828985,45.35746868159449,270.12469887434065,19.83488348032108,310.44161766153974,15.901238260226835,-3.9336452200942436
938.0011237252884,236.54845810444525,41.658753013084194,270.7082665857544,19.90150231393421,310.7564353632032,15.959175078234656,-3.942327235699553
942.9996941525111,239.91099140823664,37.96022951082024,271.28360764794866,19.967978194832376,311.06481717234766,16.017052988513136,-3.9509252063192406
947.9981962470682,243.27373915627973,34.26199334038398,271.85081898090885,20.034313799949885,311.3669081231797,16.074873341843606,-3.959440458106279
952.996634856928,246.63681672464065,30.56414290996839,272.40999511296764,20.10051176304481,311.6628494450959,16.132637460463286,-3.9678743025815244
957.9950133061327,250.00032662261117,26.866767044881307,272.9612279301967,20.166574656942995,311.95277857322327,16.1903466160501,-3.976228040892895
962.9933168237181,253.36437267466252,23.1699803031846,273.5046066074356,20.232504985750687,312.2368283418869,16.248001839767774,-3.984503145982913
967.9914895058486,256.72906049622435,19.473954596587298,274.0402138574811,20.298304948657734,312.5151259287647,16.305603658820452,-3.9927012898372816
972.9894569125861,260.0945116561087,15.778901594363337,274.5681233439768,20.363976260750903,312.7877944092974,16.363152359507573,-4.000823901243329
977.9871666585396,263.4608774209024,12.085030421403529,275.0884072598255,20.42952060715336,313.05495510718066,16.420648455781947,-4.008872151371413
982.984567825102,266.82830709940527,8.392546734249805,275.6011358291804,20.494939609266755,313.31672649011995,16.478092452327573,-4.016847156939182
987.9816122786729,270.19695296091265,4.701655469160484,276.1063782922937,20.560234885310468,313.5732243161111,16.53548486040522,-4.024750024905249
992.9782489675204,273.5669563979369,1.0125559808325246,276.60420218322355,20.625408002472454,313.8245614141462,16.592826132975254,-4.0325818694972
997.9744292535695,276.93846994688,-2.6745450267341737,277.0946738173802,20.690460506557795,314.0708480437544,16.650116726700738,-4.040343779857057
1002.9701033715116,280.3116415773765,-6.359442995998736,277.577858081749,20.755393906527832,314.31219178682363,16.707357061925613,-4.048036844602219
1007.9652217687315,283.68661689462704,-10.041935278433757,278.05381858005023,20.820209682292813,314.5486976920828,16.7645475387083,-4.055662143584513
1012.9595693325438,287.0634446322128,-13.721682826680643,278.5226181112113,20.88490931625625,314.7804607095743,16.821686641394592,-4.063222674861656
1017.9503394471445,290.4406241297023,-17.396250145226894,278.98432021075723,20.949494401902257,315.00745696279705,16.878743218791612,-4.070751183110644
1022.9330983282005,293.82033392471345,-21.05759522159532,279.4390297881143,21.01396955482116,315.2295980805245,16.935667603505014,-4.078301951316146
1027.9062247997722,297.21020759474413,-24.69637845277038,279.8868929029798,21.078342578980276,315.44693049661186,16.99244234549749,-4.085900233482786
1032.870318860207,300.619285752707,-28.304759800929755,280.32807931936685,21.14262337670193,315.6595974823854,17.04907535046652,-4.0935480262354105
1037.8263014311535,304.05653528865633,-31.87506495191378,280.7627953186617,21.206825025647607,315.8677504072717,17.105578134492525,-4.101246891155082
1042.7725866792653,307.5289580979437,-35.39756656145611,281.19129586395354,21.270964884184767,316.0714320764227,17.161933604922183,-4.1090312792625845
