time_s,lat,lon,speed_kmh
1.42,42.71473780307797,23.27460243790792,80.0
1.43,42.71473586473183,23.27459575305769,80.0
1.44,42.71474553153004,23.274599854297772,80.0
1.45,42.71473932381097,23.274597293715793,80.0
1.46,42.714745360392705,23.274584803400185,80.0
1.47,42.71474615796716,23.27459087503297,80.0
1.48,42.71474867975019,23.274584015541535,80.0
1.49,42.71474903626821,23.274575463167558,80.0
1.5,42.71474780384806,23.274572733254697,80.0
1.51,42.71474951543794,23.274566637669768,80.0
1.52,42.71475240204561,23.274574319482078,80.0
1.53,42.71475552700936,23.2745669087621,80.0
1.54,42.71475460532096,23.27456706645608,80.0
1.55,42.71475537085064,23.274555930618046,80.0
1.56,42.714761357310735,23.274552654639702,80.0
1.57,42.71475776631448,23.274556296209383,80.0
1.58,42.714761216198745,23.274546037417174,80.0
1.59,42.71476294458993,23.274545594166458,80.0
1.6,42.71475901999741,23.274538065667063,80.0
1.61,42.71476071497684,23.274534591212376,80.0
1.62,42.714761912807475,23.27453488042112,80.0
1.63,42.71476817614649,23.27452557875338,80.0
1.64,42.71477075951755,23.274524723500395,80.0
1.65,42.71477254935835,23.27452369514551,80.0
1.66,42.71477044333827,23.27451603515322,80.0
1.67,42.71476775240076,23.274520344677192,80.0
1.68,42.71476971868424,23.274518694875827,80.0
1.69,42.714778094389,23.27451303350278,80.0
1.7,42.71477318592758,23.274510031620927,80.0
1.71,42.714775981855155,23.27449772763364,80.0
1.72,42.71477502749325,23.274504085000967,80.0
1.73,42.71477467513551,23.274500186189453,80.0
1.74,42.71477468064564,23.274496795280044,80.0
1.75,42.71478348235913,23.274485923168395,80.0
1.76,42.71478447483958,23.27448827306151,80.0
1.77,42.714783966237384,23.274485100866276,80.0
1.78,42.71477978235331,23.274479621507503,80.0
1.79,42.714780500516234,23.274472839564012,80.0
1.8,42.71478596228865,23.274472640821823,80.0
1.81,42.71478140490697,23.27446333232779,80.0
1.82,42.71478893082037,23.274468357489997,80.0
1.83,42.714787358561274,23.27445962130778,80.0
1.84,42.71478737368426,23.274459633013493,80.0
1.85,42.7147871312025,23.27445037453601,80.0
1.86,42.71478507657212,23.274444994646043,80.0
1.87,42.71478934985747,23.274446041095075,80.0
1.88,42.7147868970007,23.274441403838892,80.0
1.89,42.71478829075067,23.27443505020807,80.0
1.9,42.71479006845716,23.274428516856403,80.0
1.91,42.714791987444656,23.274433391618413,80.0
1.92,42.71479456966899,23.274424424229135,80.0
1.93,42.71478977001542,23.274418633187214,80.0
1.94,42.71479481811125,23.274418493557135,80.0
1.95,42.71479485230856,23.274416208169438,80.0
1.96,42.714798062416286,23.27441290898331,80.0
1.97,42.71479649707367,23.274403664781918,80.0
1.98,42.714794610028456,23.27440283420348,80.0
1.99,42.714798141606366,23.27439824476106,80.0
2.0,42.7148018510193,23.274400512714806,80.0
2.01,42.71479989433025,23.274389004354653,80.0
2.02,42.71479519119041,23.27438243928673,80.0
2.03,42.714802871912,23.274384312380466,80.0
2.04,42.7148022932343,23.274376208255106,80.0
2.05,42.71479861538919,23.274381252715756,80.0
2.06,42.714803824024735,23.27437511878672,80.0
2.07,42.71480286062003,23.274367385917056,80.0
2.08,42.71480224600853,23.27436803374365,80.0
2.09,42.71480528351359,23.274365683657237,80.0
2.1,42.714802665450826,23.274363134261865,80.0
2.11,42.71480007032346,23.2743497300527,80.0
2.12,42.71480320082004,23.274346411604352,80.0
2.13,42.714798799064745,23.27434918900378,80.0
2.14,42.71480499934525,23.274344429837953,80.0
2.15,42.71480339056832,23.274336519869554,80.0
2.16,42.7148055075362,23.274330447722942,80.0
2.17,42.71480793258576,23.27432509638498,80.0
2.18,42.714804911288915,23.274330641041338,80.0
2.19,42.71480759423503,23.274320196796545,80.0
